RegionID,State,City,CountyName,MeanValue
77360,OH,New London,Huron County,165184.37718929755
97188,CA,Pixley,Tulare County,242478.24878466772
99746,WA,Olalla,Kitsap County,673280.1866450283
89035,LA,Jena,LaSalle Parish,150812.85485168453
58469,MA,Bolton,Worcester County,834701.9930182445
81266,WI,Salem,Kenosha County,299528.3788982261
59861,VT,Putney,Windham County,363499.5660040153
80883,IA,Center Point,Linn County,285761.02138102165
99100,OR,North Plains,Washington County,581875.0668458809
81460,WI,Cuba City,Grant County,226574.6754469317
96578,CA,Bonsall,San Diego County,1101851.957766977
93778,CO,Cedaredge,Delta County,393534.8475695916
78188,IN,Topeka,Lagrange County,375884.03534616245
65705,PA,Dresher,Montgomery County,625146.8334440807
76276,KY,Elkton,Todd County,163381.32850942222
62789,NY,Lake George,Warren County,482430.68533486495
74479,TN,Luttrell,Union County,231576.7610263267
90299,OK,Tulsa,Tulsa County,150626.11785063715
69755,NC,Stanfield,Stanly County,346923.4299467871
74493,TN,Mosheim,Greene County,182893.61253096326
73512,AL,,Marion County,133423.8382976299
90355,OK,,Delaware County,201786.06802210267
75547,KY,Rineyville,Hardin County,244910.02941059353
99648,WA,Clinton,Island County,695648.0346909547
65010,PA,Biglerville,Adams County,272028.3560718967
76902,OH,Mingo Junction,Jefferson County,81607.80947587853
73820,AL,Abbeville,Henry County,141531.27093655543
59068,NH,Henniker,Merrimack County,424385.8521781114
61113,NJ,Stockton,Hunterdon County,585979.7591852498
58484,MA,Lincoln,Middlesex County,1570794.6335716778
63557,NY,Livonia,Livingston County,266633.3249259811
84230,MT,Ronan,Lake County,403780.8658384686
92359,TX,San Antonio,Bexar County,375783.8741736478
79615,MI,Blissfield,Lenawee County,202547.24718470752
78203,IN,South Bend,Saint Joseph County,129993.33936537326
61863,NY,North Salem,Westchester County,700081.1839525107
82083,MN,Saint Paul Park,Washington County,293969.48226585245
63953,PA,Pittsburgh,Allegheny County,616332.6240690983
98893,HI,Koloa,Kauai County,1189718.8702298524
84531,IL,Willow Springs,Cook County,353795.3697684749
85868,MO,Dittmer,Jefferson County,234735.84720213118
82944,MN,Pelican Rapids,Otter Tail County,398131.9519
99290,OR,Gold Beach,Curry County,464156.1637515901
79284,MI,Farwell,Clare County,163457.27703970292
69312,NC,,Alamance County,288554.92965391243
73285,AL,Clanton,Chilton County,243530.18652780537
72177,FL,Casselberry,Seminole County,333730.7128598276
92821,TX,Tulia,Swisher County,83366.41878386306
87181,KS,Holton,Jackson County,190324.53395249904
95637,NM,Tularosa,Otero County,151221.92954993583
68067,VA,Honaker,Russell County,96867.65782610937
67162,VA,Quantico,Prince William County,326144.2642167963
58999,NH,Brookline,Hillsborough County,586812.6568570031
67957,VA,Blue Ridge,Botetourt County,276663.89457818406
75906,KY,Bellevue,Campbell County,217781.01551528252
78243,IN,Huntertown,Allen County,302244.40783586114
74298,TN,Decherd,Franklin County,227570.48174261497
77871,OH,Minster,Auglaize County,281308.7489157946
75623,KY,Clay City,Powell County,111162.31691965694
82172,MN,Clear Lake,Sherburne County,394330.4839469158
58833,MA,Eastham,Barnstable County,791586.4141890934
77863,OH,Leipsic,Putnam County,190297.07352938433
94207,ID,Orofino,Clearwater County,310528.4589525966
77388,OH,Mansfield,Richland County,46928.47430641801
59931,VT,Panton,Addison County,417911.7271659014
86686,MO,Osage Beach,Camden County,373723.42616653716
92292,TX,Stockdale,Wilson County,308800.9219
60657,NJ,Franklin,Sussex County,333909.49579548655
89717,AR,Cave Springs,Benton County,479366.37375035865
69251,NC,Colfax,Guilford County,392263.7394538972
92525,TX,Rio Hondo,Cameron County,165695.48061407226
70009,NC,Grifton,Pitt County,154760.6506508602
93440,CO,Dacono,Weld County,485188.5107037232
82793,MN,,Pope County,310924.61382336327
72178,FL,Geneva,Seminole County,548864.9566965719
72016,FL,Sneads,Jackson County,150333.6652196156
99773,WA,Steilacoom,Pierce County,615500.9639799366
78554,IN,Middletown,Henry County,211697.90510208436
65522,PA,Taylor,Lackawanna County,177868.32358957618
90924,TX,Mount Vernon,Franklin County,259724.78491403372
65860,PA,Cochranville,Chester County,445411.2898973646
61062,NJ,Newfield,Gloucester County,283064.9966862628
91348,TX,,Cooke County,426110.79854808125
78551,IN,Liberty,Union County,200837.05327777992
60872,NJ,Far Hills,Somerset County,1391483.567928062
81436,WI,Madison,Dane County,720376.1503336626
71140,GA,Soperton,Treutlen County,103913.56397419672
94535,UT,Hyde Park,Cache County,537734.9144394565
87283,KS,Columbus,Cherokee County,110868.31916465003
71237,GA,Bishop,Oconee County,542975.7631731605
75447,GA,Colquitt,Miller County,128539.2511444497
65998,PA,Morgantown,Berks County,402562.6057405262
58776,MA,Newton,Middlesex County,1928350.276118213
58932,RI,Jamestown,Newport County,1015782.7384709684
62979,NY,Phoenix,Oswego County,201798.1356815655
68068,VA,Jonesville,Lee County,104228.31808458072
61075,NJ,Margate City,Atlantic County,1035199.2779124918
65300,PA,Alburtis,Berks County,319063.03933837434
69077,WV,Mannington,Marion County,119908.37075538274
71202,GA,,Banks County,299980.47707400256
58879,MA,Mattapoisett,Plymouth County,701279.6985911547
58200,MA,Barre,Worcester County,371786.91747205594
72644,FL,South Bay,Palm Beach County,200528.06988780803
97257,CA,Buellton,Santa Barbara County,919768.9587970303
78237,IN,Grabill,Allen County,330422.21288057853
92782,TX,Friona,Parmer County,124973.1983268195
58221,MA,Hadley,Hampshire County,484279.8838314651
72665,FL,Lake Panasoffkee,Sumter County,209952.05618301025
63288,NY,Greene,Chenango County,180453.60348484069
70710,SC,Aiken,Aiken County,182453.8555737336
63601,NY,Sodus,Wayne County,155979.95358676303
97294,CA,Mojave,Kern County,216445.90418441792
94629,UT,Mount Pleasant,Sanpete County,359057.5807484044
98401,CA,Meadow Vista,Placer County,672424.6116455215
66013,PA,Womelsdorf,Berks County,268745.57347204926
64837,PA,Belleville,Mifflin County,231414.49361912537
84921,IL,Oglesby,La Salle County,134799.67604908018
78381,IN,Russiaville,Howard County,232228.91512990114
86977,MO,Sparta,Christian County,236405.74661512906
89913,OK,Oklahoma City,Oklahoma County,119580.82350521388
90576,OK,Wellston,Lincoln County,159920.61275072864
70093,NC,Jonesville,Yadkin County,167544.4647774146
89539,AR,Brookland,Craighead County,211437.1573531948
80511,IA,,Chickasaw County,189551.1300491447
66942,MD,Hurlock,Dorchester County,244313.2838681731
65556,PA,Dupont,Luzerne County,163331.72814296433
66782,MD,Monkton,Baltimore County,675469.5408
60923,NJ,Glendora,Camden County,285802.2997505156
86213,MO,East Prairie,Mississippi County,96870.21039821299
99311,OR,Reedsport,Douglas County,310095.30988238327
77599,OH,Lewisburg,Preble County,217061.7264548534
73489,AL,Vance,Tuscaloosa County,197669.6919678376
70501,SC,Ravenel,Charleston County,519147.04543306684
90307,OK,Tulsa,Tulsa County,301433.2342283256
85862,MO,Cedar Hill,Jefferson County,238042.51784216877
67022,MD,Knoxville,Frederick County,425553.2720118694
65084,PA,East Earl,Lancaster County,375290.5319825658
82023,WI,Weyauwega,Waupaca County,233323.72332510084
92997,TX,Merkel,Taylor County,151786.47981543269
87893,NE,Omaha,Sarpy County,263630.5198373885
96842,CA,Pinon Hills,San Bernardino County,424324.85427766247
95006,AZ,Green Valley,Pima County,381937.7776352386
92204,TX,Cotulla,La Salle County,97009.62284974933
76267,KY,Auburn,Logan County,208785.93317414293
67984,VA,Hardy,Franklin County,350063.71025592805
99247,OR,Toledo,Lincoln County,374873.8261461469
78931,MI,North Street,Saint Clair County,256383.28733425878
59480,ME,Bucksport,Hancock County,266911.2906990666
76696,OH,Rossford,Wood County,174854.95155926023
99291,OR,Harrisburg,Linn County,397527.6114526309
90385,OK,,Okmulgee County,224055.2734979846
84757,IL,Caledonia,Boone County,310021.4538745561
62634,NY,Dover Plains,Dutchess County,363812.72152071306
67046,MD,Union Bridge,Frederick County,408765.60833917046
95007,AZ,Oracle,Pinal County,511718.31973984017
76484,OH,,Champaign County,239014.51511306872
88356,NE,Ogallala,Keith County,191329.5287752133
85401,IL,Sparta,Randolph County,104237.32427692176
67760,VA,Norfolk,Norfolk City,403268.03136145585
65349,PA,Perkiomenville,Montgomery County,407950.5736195548
62526,NY,Schenectady,Schenectady County,226616.8166287366
61982,NY,Great Neck,Nassau County,1299118.0465390054
75017,MS,Belden,Lee County,233122.6707192264
85945,MO,Sunset Hills,Saint Louis County,584302.1895217663
73548,AL,Danville,Lawrence County,217386.56043815377
82807,MN,,Stearns County,270826.0359137561
75907,KY,Dayton,Campbell County,165508.77411087623
65320,PA,East Greenville,Montgomery County,315583.0825854703
67067,MD,Hebron,Wicomico County,284467.23893049103
58464,MA,Boxboro,Middlesex County,916318.3094186907
89561,AR,Manila,Mississippi County,158472.37146510129
92228,TX,Lytle,Atascosa County,281642.16164244764
100186,WA,Connell,Franklin County,313126.0700576248
72184,FL,Lake Helen,Volusia County,310231.9183499992
90402,OK,Hulbert,Cherokee County,191183.27539956386
87076,KS,Osawatomie,Miami County,169733.71412361634
67996,VA,Narrows,Giles County,138992.8635110698
59513,ME,,Piscataquis County,155782.7146630401
85497,IL,Newton,Jasper County,136982.43832945326
80345,IA,Forest City,Winnebago County,169743.4091295123
82467,MN,Duluth,Saint Louis County,194415.67176946555
100344,AK,Seward,Kenai Peninsula Borough,340936.41412558383
63006,NY,Weedsport,Cayuga County,202386.9689209093
75185,MS,Taylorsville,Smith County,135472.32049215733
69156,WV,Petersburg,Grant County,165263.67619424642
99084,OR,Dayton,Yamhill County,502301.0807455965
83414,SD,Custer,Custer County,441864.1684258333
73843,AL,Newton,Houston County,222340.0553117589
89953,OK,Oklahoma City,Oklahoma County,246582.30721712334
77346,OH,Greenwich,Huron County,163860.5374682709
78667,IN,,Daviess County,343374.7517982519
69289,NC,Mount Gilead,Montgomery County,238372.08144120537
99344,OR,Cave Junction,Josephine County,307162.96988706774
100070,WA,Otis Orchards-East Farms,Spokane County,469922.7798171933
86838,MO,Mountain View,Howell County,173123.51514736345
71220,GA,Young Harris,Towns County,368523.98999966047
66154,DC,Washington,District of Columbia,465466.8188579099
78970,MI,Yale,Saint Clair County,226203.19087059842
85081,IL,Peoria Heights,Peoria County,97029.32152081774
58898,MA,Rochester,Plymouth County,628353.7148092819
60947,NJ,Mickleton,Gloucester County,541391.0318418397
73811,AL,Weaver,Calhoun County,154644.61474933938
81085,IA,Camanche,Clinton County,193681.68899162833
86626,MO,Noel,McDonald County,152281.93501000377
61962,NY,Tappan,Rockland County,644062.0151262411
73339,AL,Remlap,Blount County,229066.77843951955
95873,NV,Ely,White Pine County,202323.61770213375
74636,TN,Tiptonville,Lake County,91571.76443
77176,OH,Mineral Ridge,Trumbull County,172695.97780305272
60444,CT,Harwinton,Litchfield County,388486.1212193737
92234,TX,Natalia,Medina County,285932.34518759727
77461,OH,Leesburg,Highland County,219236.4661630448
71664,GA,Ocilla,Irwin County,101833.22682365535
89331,AR,,Lonoke County,132793.56049631085
79533,MI,Constantine,Saint Joseph County,180662.57699650887
84429,IL,Wayne,DuPage County,666688.5835324593
75262,MS,Newton,Newton County,117438.54837738765
61084,NJ,Millstone Township,Monmouth County,837738.2421310387
84523,IL,Robbins,Cook County,88395.80976863291
100116,WA,,Ferry County,320514.2224485181
72068,FL,,Okaloosa County,278587.1634176212
93495,CO,Keenesburg,Weld County,478838.0918201957
90709,TX,Eustace,Van Zandt County,298074.63587292994
62650,NY,Marlboro,Ulster County,392716.51785268215
59298,ME,Bridgton,Cumberland County,385035.74177681626
79697,MI,Kent City,Kent County,285261.8753155924
64147,PA,Boswell,Somerset County,147236.80216785253
73226,FL,Fort Pierce,Saint Lucie County,228696.45837964021
70579,SC,Scranton,Florence County,122651.67258949952
61018,NJ,Ocean View,Cape May County,464049.17770024325
78414,IN,Milan,Ripley County,245399.30992543735
69741,NC,,Anson County,145297.60040373195
64442,PA,New Castle,Lawrence County,112147.58333669307
75871,KY,Ludlow,Kenton County,161369.7438699193
62445,NY,Stillwater,Saratoga County,323834.8523816119
74790,TN,Parsons,Decatur County,143410.39378727681
97279,CA,San Miguel,Monterey County,567878.0680464581
66250,VA,Hamilton,Loudoun County,840149.5740224585
67031,MD,Myersville,Frederick County,491987.5782174265
81863,WI,Elk Mound,Dunn County,329098.45299357414
60738,NJ,Northvale,Bergen County,643958.3372327493
74029,AL,Marion,Perry County,119001.97682205787
63736,NY,Addison,Steuben County,142342.3775716791
63319,NY,Oxford,Chenango County,141626.7817387981
75325,MS,Kokomo,Marion County,129011.92746042895
65907,PA,Bridgeport,Montgomery County,301202.2522
68005,VA,Pearisburg,Giles County,189747.10248318478
74304,TN,Estill Springs,Franklin County,286104.24984837906
77230,OH,Bolivar,Tuscarawas County,257323.45632225185
73394,AL,McDonald Chapel,Jefferson County,57968.46163045036
99531,WA,Pacific,King County,519009.8218011123
87291,KS,Galena,Cherokee County,98122.97173738708
74071,AL,Lafayette,Chambers County,124970.16942715767
68649,WV,Ona,Cabell County,208061.26236197934
79506,MI,Bangor,Van Buren County,151777.55912292207
93674,CO,Rocky Ford,Otero County,139069.7252299287
64535,PA,Cochranton,Crawford County,165299.6922614386
68214,VA,Hurt,Pittsylvania County,155098.57191412427
78423,IN,Rising Sun,Ohio County,232481.34577513728
84735,IL,Momence,Kankakee County,148819.44912165243
79827,MI,Evart,Osceola County,163502.1969425657
74325,TN,Mc Donald,Bradley County,370075.18684896873
72115,FL,Bronson,Levy County,242003.51200004714
59969,VT,Stowe,Lamoille County,1054603.9575036725
61822,NY,Bedford,Westchester County,1371223.019829845
79709,MI,Sand Lake,Kent County,262888.89821148996
79314,MI,Standish,Arenac County,129981.46651009539
93666,CO,Las Animas,Bent County,89591.92285584517
76779,OH,Toledo,Lucas County,83547.91944887394
67533,VA,Manakin Sabot,Goochland County,688436.9978367225
89345,AR,Hensley,Saline County,223821.02434297607
86463,MO,Lathrop,Clinton County,241050.2650930955
89281,AR,Royal,Garland County,279505.60324208747
80747,IA,Missouri Valley,Harrison County,205422.58056339892
82173,MN,,Wright County,338349.48331212805
65251,PA,Auburn,Schuylkill County,263362.9167267671
70277,SC,Eutawville,Orangeburg County,186163.7197887906
88190,NE,Broken Bow,Custer County,160537.9086321894
65466,PA,Gouldsboro,Lackawanna County,231260.01082956637
82121,MN,Mendota Heights,Dakota County,499568.3237685194
72114,FL,Bell,Gilchrist County,284770.2624572012
76423,KY,Clarkson,Grayson County,187065.89770356112
75047,MS,Shannon,Lee County,147836.79193223827
73586,AL,Grant,Marshall County,261411.4249222006
81120,IA,West Liberty,Muscatine County,219799.68624902182
65109,PA,New Providence,Lancaster County,367506.97761958285
93765,CO,Hesperus,La Plata County,616849.9652890159
91149,TX,Hemphill,Sabine County,198573.40777226773
59130,NH,Jaffrey,Cheshire County,369014.3000600913
68661,WV,Wayne,Wayne County,119436.32919111259
90266,OK,Pawhuska,Osage County,91282.20000307867
77606,OH,,Montgomery County,157911.5130662617
90919,TX,Leonard,Fannin County,307559.1289632257
75110,MS,,Simpson County,164156.45046298672
70488,SC,Isle of Palms,Charleston County,1769684.5606676054
73579,AL,Ardmore,Limestone County,237280.4501694413
69362,NC,Bahama,Durham County,448167.4839039434
78899,MI,Armada,Macomb County,324735.5500033921
85218,IL,Tolono,Champaign County,202713.17150393417
87951,NE,Fairbury,Jefferson County,102945.04394334309
60374,CT,Bethany,New Haven County,485664.67905073165
76336,KY,Philpot,Daviess County,222588.88380251385
81388,WI,Mineral Point,Iowa County,273024.4295340897
91070,TX,Hawkins,Wood County,269842.6571636555
94898,AZ,Ajo,Pima County,117725.54671712033
73291,AL,Pell City,Saint Clair County,376446.7453538541
78168,IN,Leesburg,Kosciusko County,351731.66364458384
75411,MS,Eupora,Webster County,129424.45931353465
68077,VA,Pound,Wise County,103804.01472631865
86281,MO,Buckner,Jackson County,227386.6759976286
75144,MS,Lexington,Holmes County,72176.06039
92847,TX,Amarillo,Randall County,280101.3773662764
62812,NY,Schuylerville,Saratoga County,278337.64016823604
81721,WI,Stratford,Marathon County,224954.15146475472
98207,CA,Guerneville,Sonoma County,565594.7496972408
65124,PA,Strasburg,Lancaster County,368366.85927546886
91142,TX,Corrigan,Polk County,132564.88754488618
69567,NC,,Martin County,102096.04632203869
82767,MN,,Stearns County,325478.0365663148
62967,NY,Moravia,Cayuga County,213875.2797760782
69021,WV,Shinnston,Harrison County,137149.41381786705
67029,MD,Monrovia,Frederick County,607895.1792141884
82045,MN,Elko New Market,Scott County,485274.51809137146
81190,WI,Holland,Sheboygan County,310764.95800674503
65052,PA,Shrewsbury,York County,311330.2733034281
58868,MA,Freetown,Bristol County,521950.2833858223
79236,MI,Sandusky,Sanilac County,157876.12922556445
86136,MO,Ironton,Iron County,106130.32426905389
73692,AL,Eclectic,Elmore County,375501.81524576555
63420,NY,Middleport,Niagara County,188216.74652027307
60222,CT,Hebron,Tolland County,403601.5768983687
78692,IN,Chandler,Warrick County,183986.0037746363
75316,MS,Prentiss,Jefferson Davis County,81675.43621
74424,TN,Unicoi,Unicoi County,258217.50661787656
62338,NY,Broadalbin,Fulton County,272703.7867158242
92415,TX,Odem,San Patricio County,207128.3720839387
65331,PA,Pennsburg,Montgomery County,426282.47834371723
79653,MI,Petersburg,Monroe County,275580.2769472618
81404,WI,Roxbury,Dane County,353348.98187756864
60757,NJ,Shrewsbury,Monmouth County,842495.4561835099
63097,NY,Mohawk,Herkimer County,154571.6841716149
83408,SD,Blackhawk,Meade County,341120.80134388705
87649,KS,Larned,Pawnee County,85994.87919887353
90719,TX,Hutchins,Dallas County,245967.95717023403
64513,PA,New Bethlehem,Armstrong County,117749.99086736549
82978,MN,Deer River,Itasca County,233998.47416847714
70837,GA,Mansfield,Newton County,348196.5028190404
79452,MI,Saranac,Ionia County,246881.69961515864
77240,OH,Dundee,Tuscarawas County,357841.4951003196
86126,MO,Cadet,Washington County,175912.81522334449
95373,NM,Kirtland,San Juan County,185051.8153780274
88459,LA,Meraux,Saint Bernard Parish,240864.3517402122
89866,OK,Davis,Murray County,156790.04675896597
77108,OH,Valley City,Medina County,429676.72909118753
60842,NJ,Mount Arlington,Morris County,493115.30093791755
59409,ME,Lisbon Falls,Androscoggin County,302160.6163964221
89725,AR,Garfield,Benton County,364588.1006208788
74011,AL,Camden,Wilcox County,141049.6953164806
81879,WI,,Trempealeau County,242012.92599379178
76911,OH,Shadyside,Belmont County,140647.72718745586
78227,IN,Butler,De Kalb County,175853.44081301425
79307,MI,Prudenville,Roscommon County,186161.8755033484
68699,WV,Delbarton,Mingo County,67483.18895960432
64240,PA,Saltsburg,Westmoreland County,138039.77347985486
85382,IL,,Washington County,158226.4998530467
79423,MI,Lakeview,Mecosta County,188741.23683892656
75635,KY,Jeffersonville,Montgomery County,169416.9341092692
68561,WV,Sissonville,Kanawha County,159345.8527684319
91367,TX,Henrietta,Clay County,158043.96136247794
78651,IN,Ferdinand,Dubois County,247878.21375483891
87713,KS,Russell,Russell County,96084.31560762764
73087,FL,North Port,Sarasota County,404063.4073
95169,AZ,Cornville,Yavapai County,500093.54554333276
67099,MD,Perryville,Cecil County,317526.6262040453
76862,OH,Dresden,Muskingum County,183873.73679142725
90586,OK,Heavener,Le Flore County,98271.93067480966
66656,MD,Poolesville,Montgomery County,664986.4429953266
93544,CO,Calhan,El Paso County,440450.6308127072
83198,SD,,Roberts County,189457.52874167077
81629,WI,Reedsville,Manitowoc County,277933.28421786014
63376,NY,Corfu,Genesee County,234303.12178559855
91102,TX,Grapeland,Houston County,195735.26892116145
99307,OR,Oakridge,Lane County,271642.7688631576
88476,LA,New Orleans,Orleans Parish,297528.2659574468
60567,NJ,Pine Brook,Morris County,800148.5745283938
59200,NH,Lebanon,Grafton County,431755.4904513149
81509,WI,,Juneau County,244901.29910575858
91003,TX,Diana,Upshur County,274158.3649996375
78579,IN,Union City,Randolph County,108088.16050954007
77635,OH,West Alexandria,Preble County,207369.71382362096
81117,IA,Tipton,Cedar County,218325.13458402766
76033,KY,,Pike County,60333.45235105734
67824,VA,Courtland,Southampton County,242920.24440331457
85902,MO,New Haven,Franklin County,247203.42684582656
81556,WI,Black Creek,Outagamie County,292412.9599483321
808739,NM,Los Alamos,Los Alamos County,532493.2342769046
62130,NY,Carle Place,Nassau County,711237.0604863811
98467,CA,Arbuckle,Colusa County,408830.70799818664
85405,IL,Trenton,Clinton County,229775.46476268463
64697,PA,Roaring Spring,Blair County,191309.83268640915
86232,MO,,New Madrid County,99559.03761507933
69002,WV,Jane Lew,Lewis County,184420.2315767307
87127,KS,Leawood,Johnson County,890621.7832452607
93099,TX,Fabens,El Paso County,135433.26078825613
95292,NM,Bosque Farms,Valencia County,405472.6059061245
79219,MI,Marlette,Sanilac County,171314.66628801406
59909,VT,Jericho,Chittenden County,522358.1348436748
73670,AL,Horton,Marshall County,188567.66268404116
85452,IL,Pittsfield,Pike County,113534.90920639224
81889,WI,Stanley,Clark County,202421.42860033028
78534,IN,Centerville,Wayne County,180374.8644929075
87454,KS,Maize,Sedgwick County,283434.90047118417
78533,IN,,Wayne County,150468.84911266706
417452,IA,Windsor Heights,Polk County,267457.62451241986
88025,NE,Waverly,Lancaster County,319908.49691709824
63059,NY,Cooperstown,Otsego County,378580.7853
89066,LA,Ball,Rapides Parish,163231.00735161183
82600,MN,Montgomery,Le Sueur County,291894.0554219019
100033,WA,Naches,Yakima County,344536.9337560892
59026,NH,New Ipswich,Hillsborough County,424025.0112
58307,MA,Lenox,Berkshire County,604548.6398822643
58470,MA,Carlisle,Middlesex County,1230443.8824195564
73948,AL,Silverhill,Baldwin County,289303.23235993745
93502,CO,Platteville,Weld County,521655.62175002246
77170,OH,Leetonia,Columbiana County,156152.05305581747
95428,NM,Ranchos de Taos,Taos County,404745.6357631591
94141,ID,Wendell,Gooding County,306263.5631306559
69285,NC,Linwood,Davidson County,226546.0187124215
70284,SC,Heath Springs,Lancaster County,193977.22639497276
99487,OR,Vale,Malheur County,281079.5842984662
98226,CA,Hidden Valley Lake,Lake County,382260.84766468103
76830,OH,McConnelsville,Morgan County,147733.23569294103
62408,NY,Nassau,Rensselaer County,286451.3590444832
92754,TX,Weimar,Colorado County,264099.52270702046
74355,TN,Tracy City,Grundy County,163906.3810840022
91335,TX,Nocona,Montague County,182738.29800345527
81851,WI,Cadott,Chippewa County,275532.4975052166
83955,MT,Wolf Point,McCone County,276813.3931114913
70661,SC,Starr,Anderson County,216253.01999844878
61098,NJ,Millstone Township,Monmouth County,858534.4000169485
82174,MN,Cokato,Wright County,297044.4678915172
84520,IL,Posen,Cook County,178571.51622693217
59001,NH,Chester,Rockingham County,609357.0825327896
75963,KY,Debord,Martin County,108148.3660787124
64882,PA,McVeytown,Mifflin County,191769.29946941356
78430,IN,,Clark County,271334.78053068824
78624,IN,Bloomington,Lawrence County,244807.2208837055
58451,MA,Paxton,Worcester County,494427.6180340795
82546,MN,Zumbrota,Goodhue County,313428.2231368255
100028,WA,Granger,Yakima County,278167.20420622145
99484,OR,Nyssa,Malheur County,225955.41339932894
77172,OH,Lowellville,Mahoning County,152465.99232380846
79944,MI,Kincheloe,Chippewa County,74275.82783492189
75396,MS,Woodville,Wilkinson County,105123.62418853633
64326,PA,Brockway,Jefferson County,123927.65302389691
69263,NC,Graham,Alamance County,300189.6903629608
87781,KS,Scott City,Scott County,143066.84895480532
89128,LA,Zwolle,Sabine Parish,164299.57575555088
63562,NY,Marion,Wayne County,211390.1634052462
63598,NY,Manchester,Ontario County,208757.2564407169
59432,ME,South Paris,Oxford County,266855.3944646004
88786,LA,Paulina,Saint James Parish,279352.91113008274
68167,VA,Verona,Augusta County,272668.3441839525
63905,PA,Duquesne,Allegheny County,46600.298425783665
91109,TX,Lovelady,Houston County,221582.22445774556
89075,LA,Colfax,Grant Parish,109187.03938135495
79340,MI,East Tawas,Iosco County,173288.73272782992
83969,MT,Glasgow,Valley County,241352.18969045658
67092,MD,Westover,Somerset County,223859.52878220877
59167,NH,Charlestown,Sullivan County,269031.9658202038
61196,NJ,Hampton,Hunterdon County,508942.8757265427
73888,AL,Samson,Geneva County,128914.6412128822
75288,MS,Louin,Jasper County,128129.03239213287
78344,IN,Fairmount,Grant County,143723.5887927933
67085,MD,Snow Hill,Worcester County,274077.09257819905
73403,AL,Birmingham,Jefferson County,91838.89346367611
81160,WI,Richfield,Washington County,449162.0509485576
73871,AL,Grove Hill,Clarke County,133977.48587273472
78389,IN,Upland,Grant County,200928.8300831292
72399,FL,,Monroe County,1072508.393773662
67416,VA,New Market,Shenandoah County,289508.40603494574
62869,NY,Morrisonville,Clinton County,237004.13398978734
63434,NY,Ransomville,Niagara County,253398.15076464586
60495,CT,Fairfield,Fairfield County,1364577.3485051217
65490,PA,Peckville,Lackawanna County,202532.2427904339
70244,NC,Andrews,Cherokee County,229891.9053726621
75032,MS,Guntown,Lee County,188224.19105416918
62753,NY,Wurtsboro,Sullivan County,282125.6868345701
86038,MO,Winfield,Lincoln County,247882.79296962344
67976,VA,Ferrum,Franklin County,220119.85714731776
60093,CT,East Granby,Hartford County,386311.99706358183
82612,MN,,Brown County,201091.9973228367
60940,NJ,Magnolia,Camden County,277598.9765478939
89973,OK,Oklahoma City,Oklahoma County,342841.69120780093
99649,WA,Concrete,Skagit County,372553.5947416972
81166,WI,Juneau,Dodge County,273271.9055752742
58923,RI,Foster,Providence County,480625.55137691385
98061,CA,French Camp,San Joaquin County,515576.14694458275
63000,NY,Tully,Onondaga County,267108.9887881221
76542,OH,Columbus,Franklin County,297114.6076078832
75482,KY,Simpsonville,Shelby County,487041.21785273385
72120,FL,Old Town,Dixie County,143035.21390079128
77543,OH,Cincinnati,Hamilton County,365427.3310385581
59078,NH,Moultonborough,Carroll County,673647.8629282749
77990,IN,Knightstown,Henry County,192344.85261321513
63524,NY,Clyde,Wayne County,131465.83411514913
66756,MD,Glen Arm,Baltimore County,592229.4592406193
87510,KS,Wichita,Sedgwick County,244748.01299775645
81923,WI,Grantsburg,Burnett County,217750.0741685983
59563,ME,Waldoboro,Lincoln County,310739.1297778794
84167,MT,Manhattan,Gallatin County,639506.6370781359
58355,MA,Turners Falls,Franklin County,292386.9532804987
99883,WA,Rainier,Thurston County,466566.6225251688
76286,KY,Lewisburg,Logan County,178915.98964137628
83106,SD,North Sioux City,Union County,396612.78089954285
61871,NY,Pound Ridge,Westchester County,1183221.595827888
69841,NC,Fayetteville,Cumberland County,240818.86927150819
62778,NY,Greenfield Center,Saratoga County,374383.44906449644
90606,OK,Vian,Sequoyah County,180943.46438529235
79071,MI,Detroit,Wayne County,196353.2910068507
81351,WI,Clinton,Rock County,274941.67973045044
90729,TX,,Ellis County,286320.06778872694
81660,WI,Athens,Marathon County,192421.8566435652
74285,TN,Cleveland,Bradley County,321586.94875084923
69329,NC,Yanceyville,Caswell County,154905.75813326263
90778,TX,Dallas,Dallas County,386738.2625457668
98383,CA,Wheatland,Yuba County,443092.52579567797
74471,TN,Lake City,Anderson County,208191.58161160047
81183,WI,New Holstein,Calumet County,223681.98916428874
99784,WA,Tacoma,Pierce County,502196.9068444399
86379,MO,Kansas City,Jackson County,382370.2808229623
99233,OR,Scio,Linn County,561738.2111995205
93538,CO,Yuma,Yuma County,247150.45203750744
99807,WA,Waller,Pierce County,533812.7588
84857,IL,Fulton,Whiteside County,139389.3198
60767,NJ,Belford,Monmouth County,528001.8118960666
60264,CT,North Stonington,New London County,401088.6335534496
81147,WI,Richfield,Washington County,494384.5689361734
58574,MA,Wenham,Essex County,944883.1246270117
74552,TN,Knoxville,Knox County,183544.0921342615
65406,PA,Sugarloaf,Luzerne County,286970.40585748496
78615,IN,Orleans,Orange County,173764.80791787046
75165,MS,Brandon,Rankin County,198866.31840840218
66939,MD,Greensboro,Caroline County,286374.87768355274
61842,NY,Hawthorne,Westchester County,693782.0222094341
